epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,learning_rate,is_best
1,1.2652396255798573,0.7285970432657591,0.6931284677763551,0.9055697823303457,0.7357809590217744,0.7635307160482466,0.001,True
2,0.6760182507703952,0.5807205685122218,0.9060321525110258,0.9298975672215108,0.7936876396808932,0.8010264701013451,0.001,True
3,0.5949228785424335,0.5533081789175466,0.9222151088348272,0.9343790012804097,0.8137616288725293,0.8207695503166313,0.001,True
4,0.5686840151024163,0.5411896056158136,0.9284748897424954,0.9324583866837388,0.8100145172149923,0.8116299710915736,0.001,True
5,0.550876231989967,0.5333462234648486,0.9345568359652867,0.9343790012804097,0.8137287067142747,0.8099256286060967,0.001,True
6,0.5403409936313084,0.5266280509674595,0.935232607767819,0.9366197183098591,0.8161874156336362,0.8197474341334897,0.001,True
7,0.5303345278598689,0.522718259184675,0.9406032152511026,0.9375800256081946,0.8177336022122146,0.8207978940163285,0.001,True
8,0.5257001089191586,0.5233854191632948,0.9419903257931427,0.9334186939820742,0.815171849994421,0.8146171192025564,0.001,False
9,0.5189632783320741,0.5214226700737595,0.9452980509318537,0.93854033290653,0.8195200709046174,0.8208036728286441,0.001,True
10,0.5146317848577185,0.519124652832632,0.9449779484990752,0.9356594110115237,0.8173020397085268,0.8170496019496242,0.001,True
11,0.5079942998734829,0.5195440339370513,0.9485702091335895,0.9372599231754162,0.8178138444301472,0.8136372120740114,0.001,False
12,0.5059195791001102,0.5191200986867067,0.9491037131882202,0.9372599231754162,0.8184650991359058,0.8171847846895518,0.001,True
13,0.5018505105203679,0.5162250363719906,0.9519846350832266,0.9362996158770807,0.8170157393300579,0.814654608631821,0.001,True
14,0.4998711761607098,0.5190044313325772,0.952660406885759,0.9366197183098591,0.8199377575577701,0.8128956574572938,0.001,False
15,0.49701176500028726,0.5190802818681763,0.952660406885759,0.9359795134443022,0.7971856855875095,0.80274499887598,0.001,False
16,0.4924474340411843,0.5205274996241596,0.9564305022051501,0.9382202304737516,0.8170819351797058,0.8166749447498035,0.001,False
17,0.4910923337034149,0.5204478230580173,0.9554701949068146,0.9362996158770807,0.8154693750244321,0.8143043144878745,0.001,False
18,0.4867151618376957,0.5182677747040185,0.9557902973395931,0.93854033290653,0.8214395988610284,0.8163926711242028,0.001,False
19,0.4858075856806323,0.5183784817840317,0.957248541755584,0.9372599231754162,0.8195169181489356,0.8182664670450827,0.001,False
20,0.482967066741936,0.5187551763848367,0.9603784322094181,0.9356594110115237,0.8179000248861085,0.8132077732337313,0.001,False
21,0.4806347149825059,0.5188203823398536,0.9608763693270735,0.9353393085787451,0.8180622512913145,0.8132188780203242,0.001,False
22,0.48068725608256385,0.5212801777675423,0.9605206999573197,0.9379001280409731,0.8208908044870639,0.8166463265451128,0.001,False
23,0.4771762624423252,0.5200982057941402,0.9619789443733106,0.9369398207426376,0.8178304978209008,0.816691709276638,0.001,False
24,0.4746464102090821,0.5212148464596074,0.963401621852326,0.9382202304737516,0.8163136487791312,0.8183053968089624,0.001,False
25,0.4741847722776958,0.5218957126827459,0.9639706928439323,0.9375800256081946,0.8151126916692176,0.8129872636461142,0.001,False
26,0.4744241589722448,0.5229100601010683,0.9629036847346707,0.9391805377720871,0.8199241758791647,0.8139043202914492,0.001,False
27,0.47065754880740984,0.5213927573950129,0.9651444017641201,0.93854033290653,0.8186614562432888,0.8164189110896685,0.001,False
28,0.47000380652204216,0.5224730194607099,0.9638995589699815,0.9382202304737516,0.8129498579843139,0.8192848894923653,0.001,False
29,0.46729502301922327,0.5246523908707915,0.9669227486128894,0.9369398207426376,0.8146889463119812,0.8145900019101383,0.001,False
30,0.4668782374431134,0.5240490090831752,0.9663536776212832,0.9372599231754162,0.8133816268956534,0.8191713011726186,0.001,False
31,0.46406888707397437,0.5237669780678694,0.9676340873523972,0.9382202304737516,0.8141222382511036,0.8228007513124977,0.001,False
32,0.4632840398696395,0.5276001269777667,0.9675985204154218,0.9375800256081946,0.8120652422442924,0.8108654816175502,0.001,False
33,0.4640040400357585,0.5269164615495562,0.9679186228482003,0.9388604353393086,0.8164050630413996,0.820820499145177,0.001,False
