epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,learning_rate,is_best
1,1.365698539297092,0.8480127027845874,0.6466354968830217,0.8787628865979381,0.7263293109346937,0.7561153985907817,0.001,True
2,0.7315177450610204,0.6009517329501123,0.8928767876787679,0.92,0.790097726374184,0.7942860696491617,0.001,True
3,0.6069944441908657,0.5510107819812814,0.9176751008434176,0.9315463917525774,0.8257205003525215,0.8248129393591261,0.001,True
4,0.5687839445676128,0.5331596679294233,0.9257425742574258,0.9348453608247422,0.8120143275114289,0.8146766427662296,0.001,True
5,0.5497433186058251,0.521259761544847,0.9313348001466814,0.931958762886598,0.8270007356578405,0.823581130684589,0.001,True
6,0.5364989134301009,0.5142060029629579,0.9358269160249358,0.9348453608247422,0.8282044613068454,0.828386485613885,0.001,True
7,0.5284372541901826,0.5095986660731208,0.937018701870187,0.9364948453608247,0.8321904503613348,0.8311459116541924,0.001,True
8,0.5179772145764749,0.5065307161980068,0.9419691969196919,0.9385567010309278,0.832701772773687,0.8308792415251303,0.001,True
9,0.5127809635876822,0.5063860377822955,0.9422442244224423,0.9369072164948453,0.8309585048246149,0.8259692287064916,0.001,True
10,0.5066555014537899,0.5015341816980814,0.946002933626696,0.9406185567010309,0.8342260913330796,0.8318887332288332,0.001,True
11,0.498562197568087,0.49896843403885044,0.9490740740740741,0.9406185567010309,0.8323619565349808,0.8300189142062339,0.001,True
12,0.4952221151822471,0.4991929837600472,0.9499449944994499,0.9402061855670103,0.845154296902547,0.8432911970663115,0.001,False
13,0.49181446150016295,0.49763063981360994,0.9515034836817015,0.9406185567010309,0.8487843466240543,0.8453395908678668,0.001,True
14,0.4859185330720012,0.49838719562156913,0.9538412174550789,0.9393814432989691,0.848495271625656,0.843902767108628,0.001,False
15,0.48447711681069405,0.4955308348370582,0.9548038137147048,0.9418556701030928,0.8532977136923682,0.8515386890490679,0.001,True
16,0.47913866117186804,0.497968354151421,0.9575999266593326,0.9430927835051547,0.8544521808738287,0.849044922099153,0.001,False
17,0.47954545962666256,0.49827559869313975,0.9564998166483315,0.9414432989690722,0.849405566166982,0.8487096327576488,0.001,False
18,0.4752456477853812,0.49771338248990243,0.9597543087642098,0.9422680412371134,0.8596988160323653,0.8468657574505799,0.001,False
19,0.4711832869258345,0.4965209183496298,0.960991932526586,0.9435051546391753,0.8601480736284107,0.8520408644483487,0.001,False
20,0.4652939726023784,0.49660576997344025,0.9627796112944628,0.9447422680412371,0.8565588915959307,0.8507299991450489,0.001,False
21,0.4678188838122046,0.4982200707111162,0.9619545287862119,0.9422680412371134,0.8531176446678975,0.8518724634073676,0.001,False
22,0.4643308588730183,0.49620785848381593,0.9636505317198386,0.9443298969072165,0.8583406193774282,0.8518517974698058,0.001,False
23,0.46415438689633,0.4963688529398024,0.9624587458745875,0.9443298969072165,0.8392900026660083,0.8355388976672261,0.001,False
24,0.4610097544574458,0.49789047966298366,0.9644297763109644,0.9422680412371134,0.8569242593963573,0.8526449533784215,0.001,False
25,0.4604836150889087,0.49761128228964263,0.9657590759075908,0.9422680412371134,0.8552371832892041,0.8480285343037149,0.001,False
26,0.458104069990512,0.4968250652932629,0.965988265493216,0.9414432989690722,0.8528613167560807,0.8546151469755312,0.001,False
27,0.4552056790928199,0.4992046083617456,0.9677301063439677,0.9410309278350516,0.8501837733656082,0.8428139726113285,0.001,False
28,0.45233620708138245,0.5015988801926682,0.9676842684268426,0.9447422680412371,0.8600292825002878,0.8501052874501607,0.001,False
29,0.45359709923373154,0.49957377330544067,0.9678676200953429,0.9430927835051547,0.8584909488136195,0.8546496913667865,0.001,False
30,0.45031953928975077,0.5021201800562671,0.9704345434543454,0.9397938144329897,0.8390394185855146,0.832790477289249,0.001,False
31,0.4491946605653347,0.5007779289520893,0.9701595159515951,0.9430927835051547,0.8405840362443172,0.840409344193895,0.001,False
32,0.4469991604793102,0.4999807527876392,0.9720388705537221,0.9414432989690722,0.8384041312793897,0.8373396061209037,0.001,False
33,0.4470372178045699,0.5012415892807479,0.9719013568023469,0.9422680412371134,0.8390859883309855,0.8349172860364015,0.001,False
34,0.44530575693768376,0.5002245570212296,0.972084708470847,0.9406185567010309,0.8391373682841333,0.8314024596555207,0.001,False
35,0.4433326341968602,0.5011460530143423,0.9734140080674735,0.9422680412371134,0.8522322506112117,0.8443398075930568,0.001,False
