epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,learning_rate,is_best
1,1.2825081610184395,0.7560124927725576,0.6701945268710847,0.8816374962919015,0.7051211629228203,0.7216493619254765,0.001,True
2,0.7176582337133255,0.6173464053110708,0.8809099901088032,0.8979531296351231,0.7291564174450603,0.7357424609112115,0.001,True
3,0.6494724084864817,0.5918993219109963,0.8957138147049126,0.9012162563037674,0.7744854623159971,0.7902387061615146,0.001,True
4,0.6228696676830313,0.5830783730478324,0.9016485328058028,0.9038860872144764,0.7945682254156091,0.8012181549706773,0.001,True
5,0.6073575744446535,0.5744955713690229,0.9059017474447741,0.9062592702462178,0.7756089881988733,0.7937953785260838,0.001,True
6,0.5962892213395984,0.5700968105055323,0.9097922848664688,0.9089291011569267,0.7987522461125828,0.8087099644966615,0.001,True
7,0.5866890697246567,0.5669714371198293,0.9149027365644576,0.9074458617620884,0.7969356370221511,0.8030427996627016,0.001,True
8,0.5784741200789185,0.5633957993556328,0.9151994724695022,0.9118955799466034,0.7981745665446126,0.8069165537568809,0.001,True
9,0.572218237935691,0.5620176032543607,0.9169469172436532,0.9115989320676358,0.8095622417170738,0.8112724671426685,0.001,True
10,0.5638927103189443,0.5595612937390575,0.921529838443785,0.9115989320676358,0.7979873391895508,0.8071731878329388,0.001,True
11,0.5619741066980787,0.5589867945206833,0.9208704253214639,0.9154553544942153,0.8129795044389496,0.8173954986431567,0.001,True
12,0.5591150203318711,0.556762068676899,0.9231124299373558,0.9160486502521507,0.8123452555721792,0.8210469606181222,0.001,True
13,0.5530137707603044,0.5565834647468345,0.9241674909330696,0.9163452981311183,0.8140965461555029,0.8225089222023951,0.001,True
14,0.5504099579561751,0.5584698636819686,0.9247939333992746,0.916641946010086,0.8130153330462067,0.8227250411699399,0.001,False
15,0.5471097255161875,0.5555208645422852,0.9268710847345862,0.9163452981311183,0.8133880839138073,0.8238240706445861,0.001,True
16,0.5425893380859682,0.558282656402271,0.9275634685130234,0.915752002373183,0.8162307153599121,0.8208638237152951,0.001,False
17,0.543205978207725,0.5555094414915822,0.9288493241015496,0.9187184811628597,0.7962706132796152,0.813356938683664,0.001,True
18,0.5377466352749217,0.556563556035171,0.931388064622486,0.9163452981311183,0.7945782666810993,0.8101202093720756,0.001,False
19,0.5359244274613568,0.5585709013170815,0.9306956808440487,0.9145654108573124,0.805363996615107,0.8186532073126411,0.001,False
20,0.5336464402780178,0.5553952234500736,0.932014507088691,0.9160486502521507,0.8138704233605265,0.823340223402539,0.001,True
21,0.5318526022708577,0.5578798394428096,0.933761951862842,0.916641946010086,0.8035939107001141,0.8200538241479037,0.001,False
22,0.5278036660421732,0.5585157756492809,0.9347840422024398,0.9163452981311183,0.8126378148587926,0.8237622274486128,0.001,False
23,0.5254985897524539,0.5597377305071844,0.9358720738542697,0.9160486502521507,0.8181565422796605,0.8267822788619144,0.001,False
24,0.5239486479657026,0.5593333207192388,0.9382459610946258,0.9145654108573124,0.7915635326226218,0.8078550770634727,0.001,False
25,0.5230233113206813,0.5608189165397696,0.9368282228816354,0.9175318896469891,0.8113293775299372,0.8279303918982405,0.001,False
26,0.5206292420026299,0.5604377842840615,0.9374876360039565,0.9136754672204094,0.8117331467653466,0.8220784482322673,0.001,False
27,0.5186015576134018,0.5613677293035688,0.9388064622485988,0.9142687629783447,0.7931232026362386,0.805258913529482,0.001,False
28,0.5183623543754097,0.5637310407381672,0.9395977579953841,0.9154553544942153,0.7914967391491287,0.8095557072895913,0.001,False
29,0.5145425217559618,0.5628400297873595,0.9409165842400263,0.9175318896469891,0.8144713228076051,0.828708186048156,0.001,False
30,0.5153131736217063,0.5633356774535812,0.9406198483349819,0.9172352417680214,0.7934700975848222,0.8090984684704001,0.001,False
31,0.5121231178383681,0.5626246268584445,0.9411473788328387,0.9154553544942153,0.8123937905525239,0.8278061174093805,0.001,False
32,0.5116379524196998,0.5643293610032183,0.9438839432904714,0.915752002373183,0.8038494372039553,0.8190498322970267,0.001,False
33,0.508991882262983,0.5632280887888362,0.9426969996702934,0.9163452981311183,0.8085864213697092,0.8184289275553569,0.001,False
34,0.5070023010950689,0.5652920009473847,0.943653148697659,0.9130821714624741,0.7943869711970878,0.8093085093026685,0.001,False
35,0.5056364106141495,0.5676723574184587,0.9448071216617211,0.9151587066152477,0.7922523997407234,0.8122240034158933,0.001,False
36,0.5047467298135088,0.5670519507238965,0.9440487965710518,0.9163452981311183,0.7926796614149735,0.8040306113393775,0.001,False
37,0.5035616315554913,0.5670974361758598,0.9465875370919882,0.915752002373183,0.7994952454500657,0.8106921178177704,0.001,False
38,0.5029827392871647,0.5681660332159203,0.9458292120013189,0.915752002373183,0.7939033254478151,0.8071254878240239,0.001,False
39,0.5018282515830503,0.5700365816298524,0.9456973293768546,0.9145654108573124,0.7896178905949804,0.8019325132085616,0.001,False
40,0.4997793463799099,0.5690923199141567,0.9473128915265414,0.9163452981311183,0.7974401728588525,0.8066120774877008,0.001,False
