epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,learning_rate,is_best
1,1.5030377240711303,0.9286618432798586,0.7400032378177108,0.905011655011655,0.6685933263949693,0.6895778911679669,0.001,True
2,0.8818002632796349,0.7899459355916733,0.9042577302897847,0.9184149184149184,0.7539801773034385,0.7146797721590774,0.001,True
3,0.8097062707970168,0.7557196214204623,0.9145539906103286,0.9233682983682984,0.7546427991847552,0.7046343717220866,0.001,True
4,0.7834887903640239,0.7415499759442878,0.9197344989477092,0.9236596736596736,0.7887061960061249,0.7351827681417522,0.001,True
5,0.7706210190546982,0.7326715034204763,0.921321029626032,0.9242424242424242,0.7915488065809904,0.7384088087612182,0.001,True
6,0.7562871054381793,0.7266384910592388,0.9267929415573903,0.9274475524475524,0.7916702642377548,0.7374710996513688,0.001,True
7,0.7464125859326329,0.7215286234875659,0.9290594139549944,0.9248251748251748,0.7917826621131675,0.7313026448288812,0.001,True
8,0.7403943075415037,0.7185615009361214,0.9300955156224705,0.9283216783216783,0.7841559201105511,0.7336811349502014,0.001,True
9,0.7356043414543106,0.7180978993435839,0.9318115590092277,0.9271561771561772,0.8073104680172896,0.741297588967107,0.001,True
10,0.7314832674910842,0.7130565340424473,0.9330095515622471,0.9300699300699301,0.7940342192172932,0.7417708329121026,0.001,True
11,0.7271676243384023,0.7118909182526293,0.9335599805730938,0.9303613053613053,0.7990840942379105,0.7451146608116456,0.001,True
12,0.7239920880197417,0.7096860995103708,0.9354055366682856,0.9315268065268065,0.7916132091865979,0.7445305710689785,0.001,True
13,0.7211326144226782,0.7089411252306336,0.9341104095839404,0.9294871794871795,0.8090615561124362,0.748592824130175,0.001,True
14,0.7178587599249937,0.7075224738298874,0.9362797474502186,0.9338578088578089,0.8024192311595808,0.7483934362780981,0.001,True
15,0.7167068163322287,0.7065900436370245,0.9376072527116723,0.9309440559440559,0.8011291237824568,0.7462573156519766,0.001,True
16,0.71467072991698,0.7068263652163508,0.9379310344827586,0.9286130536130536,0.8006325739048279,0.7461586270746626,0.001,False
17,0.7115222921567537,0.704084150163166,0.9383843289622794,0.9300699300699301,0.8023108763437087,0.7438254222751941,0.001,True
