epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,learning_rate,is_best
1,1.095192789160072,0.817153053313208,0.8812137559002023,0.9368855443621799,0.5411505643756697,0.5215290852754407,0.001,True
2,0.8398610838634777,0.77443320070573,0.9274308833445718,0.9478092001456487,0.6205043441767767,0.6216221768143027,0.001,True
3,0.8101835353745854,0.7518516589258608,0.9328118678354687,0.9485374438645466,0.6485457314437518,0.6338371209490427,0.001,True
4,0.7916465412565605,0.7376457737160331,0.9390289952798382,0.9563053768661245,0.6870835038410968,0.6743320711012929,0.001,True
5,0.7767478193773745,0.7245187691106193,0.9425488873904249,0.9588542298822673,0.705051959699609,0.6930303202027651,0.001,True
6,0.7662631761424862,0.7127071828832903,0.9450033715441672,0.9605534652263624,0.7099595370768099,0.6912401717169718,0.001,True
7,0.7572786202659015,0.7028141025996842,0.94645987862441,0.9623740745236072,0.7550783784194678,0.7307018796499718,0.001,True
8,0.7512741392750396,0.6971641150416789,0.9478489548213082,0.9643160577740016,0.7550731730422626,0.7464212282220413,0.001,True
9,0.7445461755609158,0.6889623525087977,0.9492650033715442,0.9654084233523486,0.7931121997251146,0.762827393999552,0.001,True
10,0.7369942556581863,0.6898780293741885,0.9517869184086312,0.9629809442893555,0.7661582532139293,0.7549289088401419,0.001,False
11,0.7306070740706841,0.6822245523237693,0.9525151719487526,0.9633450661488044,0.7681692525363936,0.755692517199467,0.001,True
12,0.7299574423527605,0.6747188938736177,0.9520026972353338,0.9679572763684913,0.8030765257234858,0.7691554802362454,0.001,True
13,0.7251329343751405,0.6734787654436855,0.9534726904922455,0.9657725452117976,0.8004793034808312,0.7614830316599164,0.001,True
14,0.7232205498869646,0.6724180900033404,0.9536749831422792,0.9648015535866004,0.7830636423277277,0.7637827582625994,0.001,True
15,0.7173295879765933,0.6660373383231614,0.9546999325691167,0.9692923898531375,0.8056018211950157,0.7814597026042033,0.001,True
16,0.7146193097944767,0.6671951020902649,0.955751854349292,0.9657725452117976,0.8267682994710501,0.8009281753226429,0.001,False
17,0.7106573983582788,0.6632454409329025,0.9575320296695887,0.968078650321641,0.836240189181472,0.8007485335084684,0.001,True
18,0.7099953929620744,0.6599650096511331,0.9564261631827377,0.9683213982279403,0.8106121575275081,0.7779926726575486,0.001,True
19,0.7085664902164256,0.6593898673965625,0.9565205664194201,0.9696565117125865,0.8554196681870851,0.8171747519297088,0.001,True
20,0.7080060055251067,0.6594263062863143,0.9566284558327715,0.9688068940405389,0.8220133197018661,0.7994239229591859,0.001,False
21,0.7059064436007093,0.6602025799112335,0.9574511126095752,0.9685641461342396,0.8639783541690879,0.8189134055196136,0.001,False
22,0.7055383032315178,0.6546311881852129,0.9569251517194876,0.967714528462192,0.8541004956012492,0.8249690608525374,0.001,True
23,0.7012760713513606,0.6525094026876228,0.9583277140930546,0.9698992596188858,0.8454154047685097,0.8185852578842034,0.001,True
24,0.7010132862150227,0.6536790838894414,0.9580175320296695,0.9705061293846341,0.8475144784150774,0.835554999547746,0.001,False
25,0.7006932858751983,0.6507879607610034,0.9581389076196898,0.9702633814783348,0.8419899848914557,0.8262938926979161,0.001,True
26,0.6954035099840453,0.6493883063773215,0.9599730276466621,0.9692923898531375,0.8455521996411401,0.8120375779599694,0.001,True
27,0.6961681353410836,0.6467599894384372,0.9597167902899528,0.9720839907755796,0.8757076638220589,0.8232642332408556,0.001,True
28,0.6973453251702996,0.6471195825023954,0.9587322993931221,0.9701420075251851,0.8644087168438943,0.8266379513709375,0.001,False
29,0.695305154397531,0.647909743025662,0.9590829399865138,0.9686855200873893,0.858915791362782,0.8245170967911524,0.001,False
30,0.6915378992861376,0.6474813585041767,0.9604585300067431,0.9691710158999879,0.8608545363923333,0.8228975979656511,0.001,False
31,0.6938520821412512,0.6433912518389351,0.9598786244099797,0.9722053647287292,0.8547796965415592,0.827205503674239,0.001,True
32,0.6904301873253393,0.6444405641265251,0.9603776129467296,0.9707488772909334,0.8591297921933859,0.8343361865937126,0.001,False
33,0.691346115238025,0.642253541645458,0.960161834120027,0.9718412428692802,0.8848694324526757,0.8165015727752892,0.001,True
34,0.6898071303547675,0.6439594645019237,0.9605933917734323,0.9689282679936886,0.8478771008507766,0.823184625806443,0.001,False
35,0.6886187849909731,0.6430511846170797,0.9604045853000674,0.9707488772909334,0.8294736278303897,0.8006730932961319,0.001,False
36,0.6905486253412366,0.6407971580220392,0.960161834120027,0.9737832261196747,0.8600350894216894,0.8375528300817606,0.001,True
