epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,learning_rate,is_best
1,1.0161958743737414,0.742984910336979,0.8697516086860558,0.9299411719764688,0.825101300758734,0.7733509630105838,0.001,True
2,0.7740869939708757,0.7208605454707403,0.9242431959795582,0.9329207731683092,0.8597093034589903,0.8243237719702009,0.001,True
3,0.7524794713119353,0.709200597895923,0.9290310531587973,0.9327679731071893,0.9061338487846166,0.8429087136901976,0.001,True
4,0.7416564438949791,0.7067235451766866,0.9312551995789402,0.9333027733211093,0.9019960386799769,0.8429899958105064,0.001,True
5,0.7345800674229409,0.7029231778849837,0.9325285658500144,0.9326151730460692,0.8932971268450508,0.8372158154017634,0.001,True
6,0.7288139392775905,0.7023890762644589,0.9349988964158984,0.9346779738711896,0.9185982203346146,0.8536369149322812,0.001,True
7,0.7270471818131496,0.6994637935882365,0.933784953904141,0.9340667736267094,0.8939174455022855,0.847140809737084,0.001,True
8,0.7234847944708445,0.6985531461112265,0.9354912647073804,0.9342959737183895,0.9059013843920142,0.8462205746118947,0.001,True
9,0.7216332801234473,0.6973241046793968,0.9351941459107964,0.9350599740239897,0.900071466517194,0.8534053156344029,0.001,True
10,0.7190145432304434,0.6962158521034654,0.9365524032666089,0.9368935747574298,0.9111828105313751,0.8575280941721212,0.001,True
11,0.7176400745294906,0.6950797129418727,0.9367646309784546,0.9352891741156697,0.915231885669569,0.8475984997540515,0.001,True
12,0.7159862528268436,0.6941094115707761,0.9374437596563608,0.9346779738711896,0.9084768003743886,0.8529148450926821,0.001,True
13,0.7143804732592544,0.6953539219357239,0.937783323995314,0.9346015738406296,0.8982209902139839,0.8386327815477549,0.001,False
14,0.7125231947675662,0.6941601452101396,0.9390991358087574,0.9365879746351898,0.9141018495309085,0.8549287004166657,0.001,False
15,0.7124781078121557,0.6933748425487638,0.9388444625545426,0.9384215753686301,0.9060784270993522,0.8539115901448711,0.001,True
16,0.7099630631277862,0.6942337260398191,0.9396169714256609,0.93803957521583,0.9004386849596778,0.8420891779395738,0.001,False
17,0.7093067991443922,0.6927001175372957,0.939362298171446,0.9358239743295897,0.916169689506752,0.8501949963043713,0.001,True
18,0.7092175557102566,0.692844424658312,0.9394896347985534,0.9370463748185499,0.9081302409828814,0.8528085607795756,0.001,False
19,0.7076071876000362,0.6921944806615666,0.9398037318120851,0.93719917487967,0.9006777925070669,0.8518314693743124,0.001,True
20,0.7063816004543123,0.6923769305703,0.9399140902222448,0.93758117503247,0.8941147192175911,0.8311033066428867,0.001,False
21,0.70687776205991,0.6920342738865731,0.940499838706939,0.9365879746351898,0.9089451186748458,0.8502824575649387,0.001,True
22,0.7050654049433683,0.6919748684066495,0.9402366763442503,0.9361295744518298,0.9057845767105651,0.8478020364970725,0.001,True
23,0.704945199129207,0.6925935542549767,0.9409667396729996,0.9349835739934296,0.908724294631564,0.8379850411717871,0.001,False
24,0.7045220789541974,0.6899516517734025,0.9412214129272144,0.93803957521583,0.9122922967387137,0.8578162427517045,0.001,True
25,0.7030043575536573,0.6916964105064651,0.9415185317237984,0.9384979753991901,0.9119202149997035,0.8601354062082347,0.001,False
26,0.7030946718788091,0.6913213160633813,0.9415439990492198,0.93803957521583,0.8941317376194573,0.8461165660759664,0.001,False
27,0.7022827283221171,0.6914151381322412,0.9409412723475781,0.9389563755825502,0.8965784038065455,0.8446522122889744,0.001,False
28,0.7017219519086515,0.689999654806,0.9413063040119527,0.9404079761631905,0.9040999661493667,0.857545653109091,0.001,False
29,0.7016791524139272,0.6906911178618449,0.942078812883071,0.9365115746046299,0.9052612432300112,0.8481349569555886,0.001,False
30,0.6996104538741262,0.690469731766506,0.9423419752457597,0.9371227748491099,0.9025791278329239,0.8494102347739777,0.001,False
31,0.7004927533988741,0.6914968947801773,0.9420363673407018,0.9369699747879899,0.9082977536603192,0.846149883806046,0.001,False
32,0.7000066982865725,0.6907844706574029,0.9428258544287679,0.9359767743907098,0.9011664463349078,0.85185465405394,0.001,False
33,0.6990897882099875,0.691785471234805,0.9427579415609773,0.93750477500191,0.9053397756341877,0.8495902999341335,0.001,False
34,0.6985192625617214,0.69110730940012,0.9428343435372417,0.93781037512415,0.8911345491089248,0.8489892068909571,0.001,False
35,0.6988073494760659,0.6914403458194979,0.9424693118728671,0.9362823745129498,0.9008874335112399,0.8456545746525461,0.001,False
36,0.6984129660615176,0.6919318000047509,0.94291923462198,0.9357475742990298,0.9044442069021994,0.8515497066974345,0.001,False
37,0.6969828055741603,0.6897036328027206,0.9442095791100019,0.93803957521583,0.8964483077860013,0.8425577986934619,0.001,True
38,0.6981250572840924,0.6904551589522682,0.9423165079203382,0.9365115746046299,0.8997381915302056,0.8494106631180116,0.001,False
39,0.6956668354019463,0.6906628029005296,0.9439464167473132,0.9369699747879899,0.9077963128892518,0.8529638566924334,0.001,False
40,0.6965152166181555,0.6909273533690321,0.9434795157812527,0.9379631751852701,0.9043290141659527,0.8592989372977329,0.001,False
41,0.6963683711506701,0.6903404013177401,0.9433861355880405,0.9388035755214302,0.8942163073203143,0.8506263366640436,0.001,False
42,0.694653218259115,0.6909342900946576,0.9446764800760624,0.93758117503247,0.9121329573704773,0.8547166433644832,0.001,False
43,0.695502370963787,0.6914304134288167,0.9439379276388393,0.93727557491023,0.9056380818484591,0.8404070350087539,0.001,False
44,0.694311093919947,0.6911114143245096,0.9443199375201616,0.93765757506303,0.9017975961499588,0.8493034514149683,0.001,False
45,0.6945569227623388,0.6906159554803624,0.9449226642218034,0.9381159752463901,0.9019000704900737,0.8501729813431794,0.001,False
46,0.6952364113895971,0.6903028622769409,0.9443878503879523,0.9394147757659103,0.8890522537085034,0.8489387814533866,0.001,False
47,0.6943616432136411,0.6896828519113106,0.9439973513981562,0.9381159752463901,0.9022967332617197,0.8506541729086774,0.001,True
48,0.6923408535533179,0.6911311168540962,0.9449990661980678,0.9401787760715105,0.8964507554521609,0.8526890922592283,0.001,False
49,0.6928971380925862,0.6909536487761643,0.9446849691845363,0.9378867751547101,0.9011779939012794,0.8538197847902425,0.001,False
50,0.6936069558611119,0.6902773538660589,0.9455678364658143,0.9393383757353503,0.9019097607167121,0.8553475318559566,0.001,False
51,0.692420905054412,0.6919211510422851,0.9450584899573847,0.9371227748491099,0.8876599292881244,0.8489258791024475,0.001,False
52,0.6926238649407438,0.6907417279703658,0.9452792067777042,0.9391091756436702,0.8961751320823743,0.8542123368802771,0.001,False
53,0.6921880652571407,0.69176599322561,0.9451688483675444,0.9358239743295897,0.9041608307290526,0.8524673697136599,0.001,False
54,0.6912995302247468,0.6906874533032559,0.9460007809979796,0.9365879746351898,0.9014332925916698,0.8413254877251134,0.001,False
55,0.6917360170978174,0.690794138467943,0.9454235216217592,0.93803957521583,0.8909726720116623,0.8471101172200413,0.001,False
56,0.6908735634272717,0.6895604430058121,0.9458394879369768,0.9384215753686301,0.90516539173297,0.8491535450537644,0.001,True
57,0.6911368591932897,0.6908695935538148,0.9457461077437648,0.9365115746046299,0.8882795213675088,0.8476239888740603,0.001,False
58,0.6910017158331844,0.6902118957072749,0.9458649552623983,0.9371227748491099,0.8949029925252586,0.8449746820877774,0.001,False
59,0.6907394914247056,0.6907338244236129,0.9464846601809878,0.93719917487967,0.8997863018377443,0.8491563261969121,0.001,False
60,0.690405335468267,0.6909862966021622,0.9458734443708722,0.9365879746351898,0.8787519283244372,0.8418027955800117,0.001,False
61,0.6899057695073412,0.6899935822042791,0.9458734443708722,0.9403315761326304,0.8901488931261631,0.8487174933650498,0.001,False
62,0.6895448717442099,0.6906811123235276,0.9463573235538804,0.9370463748185499,0.9014617705844121,0.8468843911140617,0.001,False
63,0.690524200227002,0.6903196915976184,0.9453471196454948,0.93773397509359,0.8974213176987412,0.8491259048363863,0.001,False
64,0.6891190061397339,0.6908576207343465,0.9463488344454065,0.9379631751852701,0.88520685804375,0.8473450923397067,0.001,False
65,0.689248495011741,0.6915080405846301,0.9468327136284147,0.93773397509359,0.8839120445935119,0.8435574522765559,0.001,False
66,0.6886923115976691,0.6901325395978137,0.9464337255301448,0.9378867751547101,0.9000258546706719,0.8551718621058686,0.001,False
67,0.6892659418101093,0.6907745982447777,0.9460686938657702,0.9378867751547101,0.8894195987536694,0.8506890449869264,0.001,False
68,0.6888886435970726,0.6915846387736527,0.9468496918453624,0.93727557491023,0.8921069611337273,0.8462080990012167,0.001,False
69,0.6893043169621249,0.6913741998962472,0.9462809215776159,0.93765757506303,0.8916372673865436,0.8490374555196283,0.001,False
70,0.6888483895259947,0.6910276131083852,0.9464676819640402,0.9391091756436702,0.8953722717119458,0.853149255523634,0.001,False
71,0.6885876488146425,0.6933692242064772,0.9465865294826737,0.9342959737183895,0.9034049914078547,0.8503469082744656,0.001,False
72,0.6880830618371324,0.6916623616684876,0.9466374641335167,0.9394147757659103,0.8876282327115365,0.8405141132232861,0.001,False
73,0.6883034851446255,0.6916768554652454,0.9471637888588941,0.9365115746046299,0.8825318226257387,0.8447600134865637,0.001,False
74,0.6879710997706789,0.6920896280812784,0.946527105723357,0.9357475742990298,0.8950871453616376,0.8291873884806988,0.001,False
75,0.6872955750612721,0.6918242901839149,0.9470279631233128,0.9394147757659103,0.8755233829872036,0.8429011455356252,0.001,False
76,0.6881479977636451,0.6903013785133679,0.946527105723357,0.9387271754908701,0.895873191108456,0.8450448439693928,0.001,False
