epoch,train_loss,validation_loss,train_accuracy,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,learning_rate,is_best
1,1.176314823158007,0.868456847562289,0.8448310833652611,0.9022510646927601,0.5130121383171194,0.4882975114406007,0.001,True
2,0.8783543439599327,0.8106314761235878,0.8981541998151946,0.9101602109105658,0.5186618833836275,0.5025524337217305,0.001,True
3,0.8502513522099256,0.7943450907523674,0.9015798607198395,0.9107686067734739,0.5237171990122031,0.5100992137028385,0.001,True
4,0.836614716655087,0.7884773221225774,0.9020306055757139,0.9099574122895965,0.5401786552924105,0.5355938814900845,0.001,True
5,0.8311173480196083,0.7832623422568914,0.901782695904983,0.9134049888460758,0.5653222820070505,0.5756611057932617,0.001,True
6,0.8265009308755444,0.7794349788531549,0.9038786594847986,0.9144189819509227,0.5640994547589332,0.5680894686328619,0.001,True
7,0.8196465437559114,0.7778172683000226,0.9061774582497577,0.9127965929831677,0.572346243412343,0.5849261728359134,0.001,True
8,0.8194495200995314,0.7746872418406914,0.9065155168916634,0.9158385722977084,0.5707652750162251,0.581972810198177,0.001,True
9,0.8157141053843984,0.7761344291984467,0.9043068670978792,0.9146217805718921,0.5639773979548205,0.5751572830167817,0.001,False
10,0.8126510497224503,0.7717492613655103,0.9072141714182687,0.915635773676739,0.619149491197149,0.6231471534991345,0.001,True
11,0.8110542269422135,0.771070340056372,0.9064253679204886,0.9168525654025552,0.5813199218079546,0.5982198376163367,0.001,True
12,0.8087811257652159,0.7719771161182878,0.9050956705956593,0.9160413709186778,0.5687813534320061,0.5838452161201461,0.001,False
13,0.8060888574472701,0.7683145562090513,0.9065605913772509,0.9168525654025552,0.6340625829362949,0.6586522126302886,0.001,True
14,0.8065501889805612,0.7681156814255499,0.906154921006964,0.9168525654025552,0.6321148429540541,0.6627085707870566,0.001,True
15,0.804290487476054,0.7661847293413185,0.9071240224470938,0.9174609612654634,0.6439823946766681,0.648017844963475,0.001,True
16,0.80248171047153,0.7668438185617567,0.908295959072367,0.9166497667815859,0.6154787755008746,0.632051086396352,0.001,False
17,0.801323572363837,0.766415969446933,0.9071014852043001,0.914013384708984,0.6585558627314092,0.6617539419282159,0.001,False
18,0.8001433725662904,0.7658510451093452,0.9079353631876677,0.9142161833299534,0.6460583649763686,0.663642796342527,0.001,True
19,0.8012105174019608,0.7651969198763818,0.9073944693606184,0.9142161833299534,0.6510327625060884,0.6641167518252001,0.001,True
20,0.799300709636605,0.7639442706683469,0.9077550652453179,0.9144189819509227,0.6723126482791578,0.690046077201292,0.001,True
21,0.7984368844130189,0.7642356697383069,0.9081607356156048,0.9176637598864328,0.6524307814862724,0.671439559137882,0.001,False
22,0.799043018177512,0.7628849974222054,0.906154921006964,0.9150273778138308,0.657835515162277,0.6705205079694767,0.001,True
23,0.7981364716891598,0.7635278329238087,0.9075747673029682,0.9170553640235246,0.6139811299586959,0.6249913162719444,0.001,False
24,0.7952614659719929,0.7636048578751834,0.9085213315003042,0.9180693571283716,0.6408348432961274,0.6648204528564478,0.001,False
25,0.794471735035021,0.7628951512565721,0.9091523742985284,0.918272155749341,0.6540005504437594,0.6836099313133835,0.001,False
26,0.7952438028848872,0.7625229450781673,0.9083635708007483,0.9176637598864328,0.6443032204219892,0.6594533229053666,0.001,True
27,0.7940363134464347,0.7614028103765961,0.9082058101011922,0.9170553640235246,0.6664970746138361,0.6821496250322578,0.001,True
28,0.7921406403427415,0.7626142857089726,0.909017150841766,0.9178665585074022,0.6648777855895506,0.6867385090038923,0.001,False
29,0.7924637524970031,0.7632405971131783,0.9087467039282414,0.9190833502332184,0.6148635931747344,0.6475952746068034,0.001,False
30,0.794012408295111,0.7600443318102428,0.9096707308827838,0.9190833502332184,0.6719015198470599,0.6958514504662501,0.001,True
31,0.7927667661815904,0.7601523682689647,0.9083861080435419,0.9178665585074022,0.6504516194139403,0.6681155335063848,0.001,False
32,0.7924810687082082,0.7599819311624704,0.9088819273850037,0.917258162644494,0.6717404910162174,0.6899424550348768,0.001,True
33,0.7902668838646485,0.7600422417554235,0.9088819273850037,0.9170553640235246,0.6809531213975966,0.6896261140162018,0.001,False
34,0.7917703735140886,0.7594374529224118,0.9083635708007483,0.9203001419590346,0.6667658882507245,0.6903030392319743,0.001,True
